,tweet,verified,created_at,location,favourites,retweets
11905,เลือดนักสู้กลับมาพุ่งพล่าน #popcat https://t.co/DiGaiK3O0O,False,2021-08-18 09:43:16,,2,1
11906,กอดแน่น แค่กๆหายใจมะออก  #popcat https://t.co/CGlBtdnqFQ,False,2021-08-18 09:43:57,BKK,6,2
11907,รูปเกมยังเหี้ยไม่สม  ขอแบบไม้หน้าสามรึเอาตีนตบ #popcat  #popyut https://t.co/qu2urzqwao,False,2021-08-18 09:44:30,,4,0
11908,Finally! 🎉 #popcat https://t.co/8N53f7dPd3,False,2021-08-18 09:44:36,,9,4
11909,🇹🇼超車好多😮 #popcat #popcatTaiwan https://t.co/t9RDLZW4HB,False,2021-08-18 09:44:43,Taiwan,1,0
11910,"https://t.co/GtM11XpSi4 
 #ดวง #ดูดวง #ตามไปดู #ดินแดนดวงดี #หมอดู90 ยืม# บางอันขออนุญาตค่ะ #เตือน #ข่าววันนี้… https://t.co/CZXzt50jBF",False,2021-08-18 09:44:59,,1,0
11911,"#popcat
#popcatclick 
#popcatTH 
ไม่รู้ว่าดราม่าจริงไหม แค่เอาเถอะ 
ไม่เป็นไร 
คนไทยต้องแบ่งเวลาไปตามวัคซีน 
ไปด่า… https://t.co/ZTC0qucvpG",False,2021-08-18 09:45:47,,10,5
11912,"☀☁⛩✨ Popcat ✨⛩☁☀
#ศาลเจ้ามังกรเนื้อทอง #Vtuber #Vtuberth #popcat https://t.co/D3VgvcwDn3",False,2021-08-18 09:47:23,ศาลเจ้ามังกรเนื้อทอง,177,49
11913,"OK. We didn't do so well in #PopCat but hey..there's #PopDog!!!

And, we're in the lead.. 

Ayuh, Malaysia!!!… https://t.co/VPsD4Jq9t4",False,2021-08-18 09:47:37,Malaysia,4,0
11914,#IndiaAt75 #popcat #realmeGT #400men #Islamic https://t.co/0pZ2E2rUDX,False,2021-08-18 09:48:56,"New Delhi, India",0,0
11915,คุณนำเรางั้นหรอ หึ #popcat https://t.co/9KmdSYQ7RS,False,2021-08-18 09:50:25,,3,1
11916,ถึงไต้หวันกับมาเลเซียจะร่อมมือกัน แต่ยังไง ไทยต้องเอาแชม์กลับมาให้ได้  อย่าไปยอม!!  นัดรวมพล 20:00 ถึง  22:00 #popcat,False,2021-08-18 09:50:47,,13,7
11917,#popdog #popcat #เล่นควบคู่ #ป้อน,False,2021-08-18 09:51:02,,0,0
11918,"รับคนเข้าจำนวนมาก🤍🕊️
#ม็อบ17สิงหา #popcat #สมน้ําหน้าคฝไม่ได้เบี้ยเลี้ยง #มิลลิ #ปั๊มฟอลทวิต #เพิ่มไลค์ #เพิ่มฟอล… https://t.co/ESB6kICfJD",False,2021-08-18 09:53:26,,0,0
11919,"Human fall flat
Price : 39฿
👾 เกมมนุษย์ไร้กระดูกตัวย้วยๆสุดน่ารัก
🔎 แนวใช้ความคิด วางแผน ไขปริศนาให้ผ่านในแต่ละด่าน… https://t.co/clq8hM8coD",False,2021-08-18 09:53:58,,0,0
11920,#popcat รวมพล20.00 - 22.00 'นะจ๊ะ',False,2021-08-18 09:54:13,,6,4
11921,ครูคณิตส่งมา.... #popcat https://t.co/OAI5og4MKu,False,2021-08-18 09:54:19,｡♡ALL JAEMIN/DOYOUNG☆｡,3359,8991
11922,กดให้ไต้หวันอกแตกตายไปเลยสิคะเออ. #popcat https://t.co/jmjEdma1vd,False,2021-08-18 09:54:48,,5,1
11923,#popcat,False,2021-08-18 09:54:49,,0,0
11924,กุจะเคาะให้จอแตกเลย55555555555555 #popcat https://t.co/ztE8xJjxMe,False,2021-08-18 09:55:06,,2,1
11925,"คืนนี้เรามาพยายามกลับขึ้นที่ 1 กันเหมือนเดิมนะคะ ความพยายามอยู่ที่ไหนความสำเร็จอยู่ที่นั่น!!! ลุยโลดค่ะะ!!!!!
#popcat #Thailand #Taiwan",False,2021-08-18 09:55:09,,10,4
11926,"#ดูดวงฟรี #ผมกับผีในห้อง #popcat #สมน้ําหน้าคฝไม่ได้เบี้ยเลี้ยง #กสพท65

มาเร๊วว https://t.co/hOD2l7DTQl",False,2021-08-18 09:56:45,,0,0
11927,"คืนนี้ช่วยกันนะทุกคนนน ไทยอย่ายอม!!
#popcat https://t.co/C1PVBnPQhc",False,2021-08-18 09:56:56,,41,30
11928,"💛หาความคุ้มค่า หาได้ที่นี่🧡 #ทุนรัฐบาลไต้หวัน #ทุนMOE 
ความฝันจะเป็นจริงก็ต่อเมื่อเราลงมือทำ ฮึบๆๆๆ 💪💪✨

ส่งเด็กไทย… https://t.co/LfKblyuWCz",False,2021-08-18 09:57:36,"กรุงเทพมหานคร, ประเทศไทย",21,11
11929,#realmeGT #Afghanistan #popcat #400men #Kabul #IfTrumpWereReinstated #XVG #AfghanWomen #bbrightvc #IndvsEng… https://t.co/idseMzt76Q,False,2021-08-18 09:57:49,Kolkata,2,1
11930,"ทักไลน์หาแม่ว่าทำอะไรอยู่
แม่แคปหน้าจอส่งมาว่ากด #popcat อยู่
เลขขึ้น 100000+",False,2021-08-18 09:58:17,Thailand,1,1
11931,"สี่แสนของพี่ นิ้วล้วนๆ
พี่จะเอาชนะคนโกงด้วยนิ้วพี่เอง
 #popcat https://t.co/PTIgg8WmrE",False,2021-08-18 09:58:54,,9,3
11932,"ช้อปปลอดภัย ผิวสวยกับนีเวีย ลดสูงสุด 50%+คูปองลดเพิ่ม 25% ทางลาซาด้า &gt;&gt;&gt; https://t.co/h84Zy41O4j

#หาเพื่อนคุย… https://t.co/E2UZkTxEHj",False,2021-08-18 09:59:01,Malaysia,0,0
11933,"#รับสมัครคนโพสงาน 
✔️ขายได้ ได้ส่วนต่าง 20-100.-
✔️ขายไม่ได้ ได้ค่าโพส200.-
✔️แนะนำได้ ได้ค่าแนะนำ130.-
ขยันทำก็ได้… https://t.co/fBYjnF90ZL",False,2021-08-18 10:00:10,,3,3
11934,ถ้า #popcat ยังไม่สะใจคนไทย ขอเชิญ #prayutclick ได้เลยค่ะ https://t.co/ZAJHcmBemL,False,2021-08-18 10:00:12,,11,25
11935,"popshark🦈💖✨
#gawrt #gawrgura #hololiveEN #popcat https://t.co/cdhOqo3DEy",False,2021-08-18 10:00:18,Taiwan,2754,430
11936,@_Mblackbaccara ล่าสุด มาเลเซียย้ายมาช่วยไต้หวันโดยการย้ายภูมิภาคเครื่อง ยังไงเราต้องท้วงแชม์กลับมานะคะ   นัดรวมพล… https://t.co/kde3F97jCC,False,2021-08-18 10:01:35,,54,54
11937,คืนนี้นะคะมาช่วยกันเร็ววว เราจาคว้าแชมป์คืน สู้ๆค่ะทุกคนนนนน #popcat https://t.co/hcvs60DWx4,False,2021-08-18 10:02:10,,2,2
11938,"🧚🏻‍♀️สติ๊กเกอร์ไดคัท pvc (กันน้ำ) 20 - 40.-
🦕สมุดโน๊ตเส้นกริด 46.- (pre)​
ออกแบบ+วาดเองทั้งหมดค่า🧸✨
-สนใจจิ้มลิ้งค์… https://t.co/QlQFxyW8VD",False,2021-08-18 10:02:36,,1,0
11939,เวลา20.00เวลาเดินเราต้องชนะคนโกง!!#popcat,False,2021-08-18 10:02:58,,14,5
11940,"หนังสือมือสองสภาพ90%
1.หนังสือท่านว.วชิรเมธี 30บาท
2.หนังสือการตลาดนอกตำรา   30บาท
3.หนังสือเจ้าสัว 70บาท
4.หนังสือ… https://t.co/uRjKtkz0ut",False,2021-08-18 10:03:26,,0,0
11941,ไทยแผ่วแล้ววววว #popcat https://t.co/QolGs9gnRs,False,2021-08-18 10:04:37,"จ.เชียงราย, ประเทศไทย",6,2
11942,#popcat https://t.co/vofr8Y4Ss4,False,2021-08-18 10:06:18,,4,3
11943,บอกเลยนะว่าถ้าสถานการณ์บ้านเมืองไม่เจอรัฐบาลส้นตีนแบบนี้ ไต้หวันไม่มีทางได้ครองแชมป์เป็นแน่ ศักดิ์ศรีก็สำคัญแต่ชีวิ… https://t.co/T2wP1ltEl7,False,2021-08-18 10:07:32,,0,0
11944,เด๋วกลับมา ไปไล่ไอยุทรก่อน เจอกัน2ทุ่ม #popcat,False,2021-08-18 10:08:06,,3,1
11945,"ย้ายค่ายสุดคุ้มกับความเร็วอินเตอร์เน็ต 300/300 Mbps 🚀
 ในราคาแค่ 399 บาทเท่านั้น 🔥
แพ็คเกจเพิ่มเติมหรือตรวจสอบพื้น… https://t.co/ddw0aN8JJJ",False,2021-08-18 10:08:11,Phuket Thailand,2,1
11946,อีไทยยืนเท้าสะเอวแล้ว #popcat https://t.co/Gl9fcZzki3,False,2021-08-18 10:09:10,"Bangkok, Thailand",6,9
11947,2ทุ่มน้าาาาา #popcat,False,2021-08-18 10:09:26,,0,0
11948,"ไต้หวันน่าจะผ่อนลงแล้ว  พี่ไทยเราต้องรีบทำจังหวะนะ อิอิ
#popcat https://t.co/12XA30Rfnm",False,2021-08-18 10:09:48,,13,11
11949,#popcat https://t.co/csGGvQ1jRS,False,2021-08-18 10:10:21,BKK Thailand,1,0
11950,ไม่เข้าใจเหมือนกันทีนาราโดนจำคุก6เดือนทำไมจนทิพย์ไม่โดน #นาราเครปกระเทย  #จนทิพย์ #จองวัคซีน #popcat,False,2021-08-18 10:10:33,,4,1
11951,คืนนี้ทุ่มครึ่งเรามีนัดกันถล่มไต้หวันนะคะ #popcat,False,2021-08-18 10:10:56,,9,4
11952,ทุกคนเรียนหรือทำธุระกันเสร็จรึยังเอ่ยย ตอนนี้ต้องพักผ่อนให้เต็มที่ ใครไหวไปต่อเลยย เจอกัน2ทุ่มน้าทุกคนน สู้ๆคับ!!!!… https://t.co/pQlmALTNgf,False,2021-08-18 10:11:14,ไม่ฟิคโพ/คู่ชิป,7,5
11953,My sister told me that her kids were so tired of online classes today 🤣🤣🤣🤣 #popcat #popcatclick https://t.co/2xAOWHiutt,False,2021-08-18 10:11:17,"Bangkok, Thailand",4,3
11954,#ตาลีบัน  #Afghanistan #نتائج_التوجيهي #레드벨벳퀸덤_라띠라뚜빠빠디라 #طالبان #popcat #doge #popcat #Kabul #Afghanistan #popdog… https://t.co/yo39QDbwZw,False,2021-08-18 10:11:23,Jammu & Kashmir,10,1
11955,"#popcat มันคืออะไร?

🐱点击大赛diǎnjī dàsài
การแข่งขันคลิก

🐱点击量diǎnjī liàng
จำนวนการคลิก

🐱点击diǎnjī
คลิก

😼เรื่องเล่น ไ… https://t.co/LzI3bjPKM5",False,2021-08-18 10:12:12,,70,49
11956,นิ้วพร้อมใจพร้อมเราทำได้ #popcat,False,2021-08-18 10:13:01,อดีต,3,1
11957,#ตาลีบัน  #Afghanistan #نتائج_التوجيهي #레드벨벳퀸덤_라띠라뚜빠빠디라 #طالبان #popcat #doge #popcat #Kabul #Afghanistan #popdog… https://t.co/htZazFQli3,False,2021-08-18 10:13:03,Jammu & Kashmir,4,0
11958,เอาละ ถ้าพวกเธอยืนยันว่าจะสู้ ฉันก็ไม่ขอนั่งดูละนะ เอาไงเอากัน ก็ไม่เห็นด้วยหรอก แต่เราต้องทำให้เขารู้ว่า ถึงจะเล่น… https://t.co/4GQrMP5xxn,False,2021-08-18 10:13:52,,10,10
11959,Ava WA #Taliban Apel Pagi yuk yg ready Minat wa aja 081210180840 #popcat.. Aice. Persija.#SHOPEE99 #vcssangek… https://t.co/x2MWVDBcHv,False,2021-08-18 10:15:22,,0,0
11960,"❀ 𝙉𝙚𝙩𝙛𝙡𝙞𝙭 𝟰𝙠 ❀

✿ 𝟭 จอ 39 บาท 

❀ 𝟯𝟬 𝘿𝙖𝙮𝙨

✦ แอคนอก  จอเดี่ยว !
✦ ไม่ต้องใช้ Vpn 
✦ ล็อคจอไม่ได้

Tag : #หารnetfilx… https://t.co/JjPBFQ8zwx",False,2021-08-18 10:15:51,,0,0
11961,We still love you Taiwanese. #MilkTeaAlliance #popcat  #POPCATTAIWAN  #POPCATTHAILAND https://t.co/uQb7ZVtlJ2,False,2021-08-18 10:15:57,,10,5
11962,We don’t want 🥇 for new cases pleaseee 😭😭 #hitzmeme #popcat https://t.co/eciKVWNe5J,True,2021-08-18 10:15:58,Malaysia,85,51
11963,"ยังอยากทวงบัลลังก์ #popcat ไหมคะ
นี่อาจเป็นจังหวะที่ดีของเรานะคะ สู้! https://t.co/nPeRp7XKFn https://t.co/K1hR3PI2zt",False,2021-08-18 10:16:57,,8,12
11964,"ศึกครั้งนี้กูมิอาจยอมได้
ช่วยกันเล่นหน่อยนะคะ‼️#popcat https://t.co/PYQQYXyxuk",False,2021-08-18 10:18:27,,0,0
11965,"Stocks, oil and forex steady as markets await U.S. Fed minutes 

#forex  #trading #stockstowatch #Investment #fx… https://t.co/PAIejGf58W",False,2021-08-18 10:19:13,,1,1
11966,".
    ❌ 650฿ ค่ะ ❌ มีหลาย Size

#ตลาดนัดnctdream #ตลาดนัดอซท #ตลาดนัดnct127 #ตลาดนัดบพ #ส่งต่อเสื้อผ้า #ส่งต่อ… https://t.co/mM8ab14hdG",False,2021-08-18 10:20:31,line: @mtd1572K (มี@),0,2
11967,#realmeGT #Afghanistan #popcat #Kabul #AfghanWomen #IfTrumpWereReinstated https://t.co/VNQXIw9ldi,False,2021-08-18 10:20:46,,1,0
11968,#popcat https://t.co/DQqqufjatp,False,2021-08-18 10:20:51,ประเทศไทย,0,0
11969,#popcat #AfghanWomen #bbrightvc #IfTrumpWereReinstated #Kabul #realmeGT #Afghanistan #MpuraFuneral #400men https://t.co/1UYmrGeGGr,False,2021-08-18 10:22:03,,3,0
11970,Ava WA #Taliban Apel Pagi yuk yg ready Minat wa aja 081210180840 #popcat.. Aice. Persija.#SHOPEE99 #vcssangek… https://t.co/oV04Snm7LO,False,2021-08-18 10:22:08,,1,0
11971,Just called the kids few mins ago. They said they don’t wanna waste time to talk to me. They are fighting for our c… https://t.co/O6ODz86uNF,False,2021-08-18 10:23:00,"Bangkok, Thailand",2,0
11972,"20:00 น.รวมพลกันมากดชิงที่หนึ่งกลับ
#popcat",False,2021-08-18 10:23:00,enhypen,5,3
11973,#popcat https://t.co/wwD3osqWJL,False,2021-08-18 10:23:25,,7,3
11974,"ไต้หวันนำไปไกลแล้ว
 #popcat https://t.co/9f70AG5VLz",False,2021-08-18 10:23:58,"Bangkok, Thailand",2,1
11975,#AfghanWomen #bbrightvc #IfTrumpWereReinstated #realmeGT #Afghanistan #popcat #400men #Kabul https://t.co/QtTgNcsRV4,False,2021-08-18 10:24:16,,2,0
11976,#AfghanWomen #bbrightvc #IfTrumpWereReinstated #realmeGT #Afghanistan #popcat #400men #Kabul https://t.co/pnOSQ0cwP8,False,2021-08-18 10:25:04,,3,0
11977,"เปิดพรี​ เสื้อแจ๊คเก็ตลายน่ารักๆ
ตัวละ​ 290​ เท่านั้น​ ค่าส่ง​ 50
มีบริการเก็บเงิน​ปลายทาง
หาค่ายาแมวจ้าา​ สนใจทักม… https://t.co/CGK3hbEMse",False,2021-08-18 10:26:02,,0,0
11978,#saveนารา #popcat #popcatMalaysia #popcatthailand #Taiwan https://t.co/vPDmBfYFzy,False,2021-08-18 10:26:27,,3,5
11979,ขอยืมแท็กนะ ข่าวน้ำท่วมคือเงียบมากจริงๆ น้ำเริ่มท่วมตั้งแต่วันที่11แล้ว แต่ข่าวยังเงียบอยู่เลย #น้ำท่วมเชียงราย… https://t.co/SHYnF4ix0s,False,2021-08-18 10:26:51,,7,9
11980,#AfghanWomen #bbrightvc #IfTrumpWereReinstated #realmeGT #Afghanistan #popcat #400men #Kabul https://t.co/H8o7m5hkXB,False,2021-08-18 10:26:52,,2,0
11981,คือตอนนี้ที่ยอดกด #popcat ของไต้หวันน้อยเพราะไปช่วยมาเลกด #popdog อยู่ค่าา https://t.co/1suy0j784s,False,2021-08-18 10:27:19,,6,6
11982,"https://t.co/geH4wFgymF
ได้เวลากู้ชาติ ไทยแลนด์ #2  #popcat",False,2021-08-18 10:27:58,"Bangkok, Thailand",4,2
11983,เอาว่ะ มีนัด2ทุ่ม  #popcat,False,2021-08-18 10:28:28,,4,1
11984,สู้เขา✌️❤️#popcat https://t.co/zcxjaDPEQ8,False,2021-08-18 10:28:30,,6,1
11985,ชานมโกรธอะไรเลารึเปล่า ทำไมมาเลกับชานมร่วมมือกัน เทอหมั่นไส้เลาหรอเรางอนเเล้วนะ #popcat,False,2021-08-18 10:28:48,,8,2
11986,@DBMCOFFICIAL1 #Afghanistan #ThreeSixFiveLive #VoteTWICEonBreaktudo #popcat #holoCouncil,False,2021-08-18 10:29:06,,1,1
11987,"#ชานมข้นกว่าเลือด แต่เราไม่ยอมเรื่อง #popcat แน่ 😂

รักไต้หวันนน ❤️
#MilkTeaAlliance https://t.co/IwievAUPGF",False,2021-08-18 10:31:59,Hope World,4,1
11988,"ปุกาศ เปลี่ยนเกมด่วนๆ 
มากด #popcat เพื่อชาติกันเถอะ!
รอดูตอน 6 โมงเย็นนะ ที่ https://t.co/1XEdn2xryd https://t.co/mVnJu3KtU6",False,2021-08-18 10:32:36,,39,4
11989,มันสามารถทำงี้ได้ด้วย ชอบพิมพ์ทิพย์ในวัยเด็กคือได้ใช้ละ5555 #popcat https://t.co/TMIuEvT4Ba,False,2021-08-18 10:33:36,,7,0
11990,"@JioMart_Support Still pending no reply from support....is @JioMart is going to shutdown ?🤔

@investindia #jiomart #popcat @RelianceCapital",False,2021-08-18 10:33:38,"Mumbai, India",0,0
11991,โอ๊ยย อีเ:ี้ย เหฌนแล้วแม่งขึ้น โกงเวอร์ปายยยย 20:00 ถึง 22:00  คุณอาจเสียใจ ไทยแลนด์เล่นแม่งง เอาให้เสียน้ำตาไปเล๊ย… https://t.co/hjBrz8Zp8L,False,2021-08-18 10:34:24,,20,17
11992,#ตาลีบัน  #Afghanistan #نتائج_التوجيهي  #طالبان_تنتصر #popcat #أفغانستان #كابل #BBNaija6 #popdog #popcat #Kabul… https://t.co/iRWkC74tQY,False,2021-08-18 10:34:34,India,0,0
11993,เรื่องวุ่นๆกับวัยรุ่นชานม #popcat https://t.co/TdcgY1UBdw,False,2021-08-18 10:34:44,,3,0
11994,นี่ใช้นิ้วกดนะ เร้วไปหรอ ชั้นไม่ได้โกงสักหน่อยย #popcat https://t.co/rhavCIWf4A,False,2021-08-18 10:34:49,,22,12
11995,#ตาลีบัน  #Afghanistan #نتائج_التوجيهي  #طالبان_تنتصر #popcat #أفغانستان #كابل #BBNaija6 #popdog #popcat #Kabul… https://t.co/J8zJpPkT9A,False,2021-08-18 10:35:05,India,0,0
11996,อย่าให้แก๊งชานมไข่มุกชนะเรา เรามันลูกพระเจ้าตาก ฮึบๆ #popcat https://t.co/gTHvYlU4b4,False,2021-08-18 10:35:31,,20,5
11997,"ทุกติดหมดแล้วที่มาม็อบไม่ติดด้วยเหรอ
#ม็อบ18สิงหา #ม็อบต้องการคนตาย #saveนารา #popcat https://t.co/i8YYnCyKew",False,2021-08-18 10:36:03,,0,1
11998,"อันนี้เข้าใจเลยนะ มาม็อบทุกวันมันร้อนก็ต้องพกนำ้แข็งมาด้วย
#ม็อบ18สิงหา #ม็อบต้องการคนตาย #popcat #saveนารา… https://t.co/DWgbzg0kWo",False,2021-08-18 10:39:24,,0,2
11999,การบ้านรอไปก่อนนะ #popcat สำคัญกว่า,False,2021-08-18 10:39:44,,4,0
12000,"#SwarnimVijayMashaal 
#realmeGT #MinarePakistan #LaVozArgentina #القبض_على_مغتصب_القطو… https://t.co/ZEmIlkhJiP",False,2021-08-18 10:39:48,Jammu & Kashmir,6,0
12001,"#popcat
Why does it feel like in shounen anime or manga bc the main character would have a rival and also best friend?",False,2021-08-18 10:39:51,,0,0
12002,help thai ! ง่ายๆ pop cat popcat click เกม popcat แมว วิธีเล่น popcat popcat อันดับ ล่าสุด ไต้หวัน POPCATTAIWAN ชนะ… https://t.co/0ZKBtSVt6B,False,2021-08-18 10:40:12,"จตุจักร วิภาวดี, ประเทศไทย ",2,0
12003,".•́ 𝕣𝕚𝕟𝕘 𝕤𝕖𝕥 ༘・
Pʀɪᴄᴇ : 29 Bᴀᴛʜ ( 4 ชิ้น )
Mᴀᴛᴇʀɪᴀʟ : Aʟʟᴏʏ (โลหะผสม)
Cᴏʟᴏʀ : sɪʟᴠᴇʀ ᴀɴᴅ ɢᴏʟᴅ

 ลทบ. 30 บาท ems. 40… https://t.co/iq1rePafri",False,2021-08-18 10:40:26,เขียนการ์ดฟรี แจ้งได้เลยค้าบ Ꙭ,3,0
12004,กูเห็นสลิ่มหลงมาตัวนึงออกไปก่อนเสร่ออีสัสนี่ไม่ใช่ที่ของมึง  #popcat,False,2021-08-18 10:41:12,,5,0
12005,ลำดับที่ 219 ยังคงจำนวนเท่าเดิมมิมีเปลี่ยนแปลง #popcat https://t.co/G5IfWwderN,False,2021-08-18 10:42:48,,3,2
12006,"แล้วที่มาม็อบเนี่ย คนอื่นไม่ติดเหรอ รีบไปตรวจกันด่วนเลยนะ
#ม็อบ18สิงหา #ม็อบต้องการคนตาย #popcat #saveนารา… https://t.co/SHe4EmE2Be",False,2021-08-18 10:43:27,,0,1
12007,"#IndianArmy #SunriseBrigade 
organised tree plantation drive at #Digiana under #GreenIndia initiative. Variety of s… https://t.co/2J9fNxEXhr",False,2021-08-18 10:43:50,"Ramban, Jammu And Kashmir",2,1
12008,เราต้องสู้;-; #popcat https://t.co/sG6E3fu7CR,False,2021-08-18 10:45:23,United States,0,0
12009,TAIWAN #popcat 102.7B😀😀🎉🎉🎉,False,2021-08-18 10:45:32,,0,0
12010,"หาร Wetv premium ₊˚📝🎅🏻·

             30 day 15฿
             90 day 45฿

♥ ไม่มีโฆษณาคั่น
♥ โหลดไว้ดูแบบออฟไลน์ได้… https://t.co/WtjpW4s5Yf",False,2021-08-18 10:45:53,"พระโขนงเหนือ, ประเทศไทย",0,0
12011,"-⃣𓍯 𝐘𝐨𝐮𝐓𝐮𝐛𝐞 𝐩𝐫𝐞𝐦𝐢𝐮𝐦 30 𝐝𝐚𝐲  -⃣𓍯

  ราคา 35฿ / ต่อเมลเดิมได้
  ราคา 5฿ / ต่อเมลเดิมไม่ได้
  ราคา 10/ เมลร้าน… https://t.co/O7VRuGZZR8",False,2021-08-18 10:46:38,"พระโขนงเหนือ, ประเทศไทย",0,0
12012,#popcat กดไม่ได้เป็นไรอ่ะ ค้างหรืออะไร https://t.co/GXxak4ZNpe,False,2021-08-18 10:46:44,,1,0
12013,"ทีมเชียงราย ขะไจ๋มา
#เชียงราย #popcat #prayut.click #popyut https://t.co/MX5G6iBnWP",False,2021-08-18 10:46:58,Chiangrai,3,6
12014,"-⃣𓍯 𝐘𝐨𝐮𝐓𝐮𝐛𝐞 𝐩𝐫𝐞𝐦𝐢𝐮𝐦 30 𝐝𝐚𝐲  -⃣𓍯

  ราคา 35฿ / ต่อเมลเดิมได้
  ราคา 5฿ / ต่อเมลเดิมไม่ได้
  ราคา 10/ เมลร้าน… https://t.co/nztWvSRMaG",False,2021-08-18 10:47:14,"พระโขนงเหนือ, ประเทศไทย",0,0
12015,เลิกเล่นเถอะ  #popcat,False,2021-08-18 10:47:16,Republic of Thailand,0,0
12016,@BrideDoge #realmeGT #popcat #Dhanush  good,False,2021-08-18 10:47:36,,0,0
12017,#ตาลีบัน  #Afghanistan #نتائج_التوجيهي #레드벨벳퀸덤_라띠라뚜빠빠디라 #طالبان #popcat #doge #popcat #Kabul #Afghanistan #popdog… https://t.co/6ka4l62JHg,False,2021-08-18 10:48:32,Jammu & Kashmir,5,0
12018,"มาช่วยกันทุกคนตอนนี้ไทยมี
โอกาสนำล้ะนะมาด่วนนๆๆๆ
#popcat #popcatthailand #popcatclick มาหน่อยครับเพื่อศักศรีคืนนี้เ… https://t.co/jmiHmTwuuU",False,2021-08-18 10:49:03,,2,0
12019,"กระเป๋าน้องลูกปัด มูเตลู 🧺✨ 
🤎 สายมูห้ามพลาดแล้วนะ ~
🌷 โอมม จงรักจงหลงน้องลูกปัด สุดเก๋ 💫 new collection จาก mindda… https://t.co/0hlPktipaN",False,2021-08-18 10:49:05,,1,1
12020,คือคนมาเลย์ยอมมุดvpnเพื่อช่วยคนไต้หวันให้ไต้หวันชนะนี่คือความสะใจหรอคะ โกงง่ายๆกันแบบนี้ไปเลย แค่ในประเทศไทย คนไทย… https://t.co/0hDCUFTTBQ,False,2021-08-18 10:49:11,,15,17
12021,ตาแดงเชียวว #popcat https://t.co/K7Esm3Lpc7,False,2021-08-18 10:49:13,ประเทศที่บริหารด้วยควาย,3,0
12022,เราเบื่อง่ายนะ 😅 #popcat,False,2021-08-18 10:49:19,สู่ความเวิ้งว้างอันไกลโพ้น 💫,0,0
12023,Ava WA #Taliban Apel Pagi yuk yg ready Minat wa aja 081210180840 #popcat.. Aice. Persija.#SHOPEE99 #vcssangek… https://t.co/UoylGZIGwn,False,2021-08-18 10:49:29,,0,0
12024,"บรรยากาศเต็มไปด้วยสีสันของเหล่านักสเก็ตรอบบริเวณอนุสาวรีย์ประชาธิปไตย แต่สร้างความเดือดร้อนให้คนอื่น
#ม็อบ18สิงหา… https://t.co/jzGCIfpZkl",False,2021-08-18 10:50:40,,3,7
12025,"ทิวลิปรับวาดงับ❤️ รับปริ้นโปสล้วยยนะคะ☺️
แบบบรัชสีน้ำมันตอนนี้รูปเดี่ยวลดราคา260บาทนะงับ❤️

#รับวาดรูป… https://t.co/ZnB1jmr8HN",False,2021-08-18 10:50:43,,0,0
12026,"(Malaysia people please read, You can use google translate) #popcat #popcatMalaysia #popcatTH #POPCATTAIWAN #popcatclick",False,2021-08-18 10:50:45,,3,1
12027,"ทิวลิปรับวาดงับ❤️ รับปริ้นโปสล้วยยนะคะ☺️
แบบบรัชสีน้ำมันตอนนี้รูปเดี่ยวลดราคา260บาทนะงับ❤️

#รับวาดรูป… https://t.co/oKoRw7RWGb",False,2021-08-18 10:51:05,,0,0
12028,ขอโทษนะเราเบื่อง่ายอ่ะ #popcat,False,2021-08-18 10:51:47,Oasis,0,0
12029,Fair play please. We hurt our fingers to draw attention from the world to #WhatHappeningInThailand #popcat https://t.co/fFZrGbgXlT,False,2021-08-18 10:51:50,Thailand,0,2
12030,มาเล่นนี่กัร https://t.co/aiTBuyGK1o #popcat,False,2021-08-18 10:52:25,,4,3
12031,"มาใหม่55555
https://t.co/lhOcnxdb6S
#popcat",False,2021-08-18 10:52:52,,1,2
12032,ล่าสุดแมวกูตาแดงไปแล้วเรียบร้อย​ #popcat https://t.co/yqPZSqsa9j,False,2021-08-18 10:53:10,,4,0
12033,ไม่ได้แย้วน๊าาาา #popcat https://t.co/cdo5qZWqQO,False,2021-08-18 10:53:14,แพนโดร่า,1,1
12034,Ava WA #Taliban Apel Pagi yuk yg ready Minat wa aja 081210180840 #popcat.. Aice. Persija.#SHOPEE99 #vcssangek… https://t.co/COiFZaCjAN,False,2021-08-18 10:55:03,,1,0
12035,"ให้ภาพบรรยายเรื่องราว
#ม็อบ18สิงหา #ม็อบต้องการคนตาย #popcat #saveนารา #ม็อบ17สิงหา  #เบื่อม็อบ https://t.co/cXZoOmg1vh",False,2021-08-18 10:55:13,,12,15
12036,ชานมppsลดฮวบเลยน้า #popcat,False,2021-08-18 10:55:17,,2,1
12037,จริงๆ ชีวิตเราตอนนี้ก็ไม่ต่างไปจากแวมไพร์เท่าไหร่นะ หลับตอนกลางวันตื่นตอนกลางคืน ดูได้จากเรากด #popcat ขึ้นที่ 1 ใน… https://t.co/EOkIa0VuSk,False,2021-08-18 10:55:21,"Bangkok, Thailand",3,1
12038,ขออนุญาตค่ะ #realmeGT #MinarePakistan #สมน้ําหน้าคฝไม่ได้เบี้ยเลี้ยง #Afghanistan #จองวัคซีน #saveนารา #ม็อบ17สิงหา… https://t.co/Wqvj7XOu9O,False,2021-08-18 10:55:45,,2,1
